
漫画,HUNTER×HUNTER,キメラアント編,135,ネテロがメルエムと戦った場所は？,NGL,東ゴルトー共和国,天空闘技場,ハンター協会,2,二人は東ゴルトー共和国で戦いました。,2
漫画,HUNTER×HUNTER,キメラアント編,136,ネテロの念能力は？,強化系,放出系,操作系,変化系,1,ネテロは強化系の能力者です。,2
漫画,HUNTER×HUNTER,キメラアント編,137,ネテロがメルエムとの戦いで自爆した時に使った爆弾は？,貧者の薔薇（ミニチュアローズ）,念爆弾,核爆弾,手榴弾,1,ネテロは貧者の薔薇を使用しました。,1
漫画,HUNTER×HUNTER,キメラアント編,138,ゴンがカイトを助けるために変身した姿の名前は？,制約と誓約のゴン,闇落ちゴン,覚醒ゴン,超サイヤ人ゴン,1,ゴンは「制約と誓約のゴン」に変身しました。,2
漫画,HUNTER×HUNTER,キメラアント編,139,ゴンが変身した姿で戦った相手は誰？,ネフェルピトー,メルエム,シャウアプフ,モントゥトゥユピー,1,ゴンはネフェルピトーと戦いました。,2
漫画,HUNTER×HUNTER,キメラアント編,140,ゴンが変身した姿で使ったジャジャン拳は？,ジャンケン・グー,ジャンケン・チー,ジャンケン・パー,ジャンケン・チョキ,1,ゴンは強化系のジャジャン拳・グーを使いました。,2
漫画,HUNTER×HUNTER,キメラアント編,141,キルアがキメラアント編で習得した新たな能力は？,神速（カンムル）,雷掌,円,電光石火,1,キルアは神速（カンムル）を習得しました。,2
漫画,HUNTER×HUNTER,キメラアント編,142,キルアの神速は何系の能力？,変化系,強化系,放出系,操作系,1,神速は変化系の能力です。,2
漫画,HUNTER×HUNTER,キメラアント編,143,キルアが神速で戦った相手は？,ユピー,プフ,ピトー,メルエム,1,キルアはユピーと戦いました。,2
漫画,HUNTER×HUNTER,キメラアント編,144,キメラアント編でゴンを救ったのは誰？,アルカ（ナニカ）,キルア,ジン,ビスケ,1,アルカ（ナニカ）がゴンを救いました。,2
漫画,HUNTER×HUNTER,キメラアント編,145,メルエムがコムギを失ってどうなった？,死んでしまった,能力を失った,記憶を失った,感情を取り戻した,1,メルエムはコムギの死によって自身も死に至りました。,2
漫画,HUNTER×HUNTER,キメラアント編,146,キメラアント編で、モラウが使った武器は？,煙,水,炎,風,1,モラウは煙を操る能力を使います。,2
漫画,HUNTER×HUNTER,キメラアント編,147,キメラアント編で、ノヴが使った念能力は？,4次元マンション（ハイドアンドシーク）,スクリーム,円,瞬間移動,1,ノヴは4次元マンションを使います。,2
漫画,HUNTER×HUNTER,キメラアント編,148,キメラアント編で、シュートが使った念能力は？,暗い宿（ホテルラフレシア）,スクリーム,円,瞬間移動,1,シュートは暗い宿を使います。,2
漫画,HUNTER×HUNTER,キメラアント編,149,キメラアント編で、ナックルが使った念能力は？,ハコワレ（ポットクリン）,円,ジャジャン拳,雷掌,1,ナックルはハコワレを使います。,2
漫画,HUNTER×HUNTER,キメラアント編,150,ナックルの能力「ハコワレ」は、何系の能力？,放出系,変化系,強化系,操作系,1,ハコワレは放出系の能力です。,2
漫画,HUNTER×HUNTER,キメラアント編,151,メルエムが記憶を失った原因は？,ネテロの攻撃,貧者の薔薇の影響,コムギの能力,イルミの能力,2,貧者の薔薇の毒の影響で記憶を失いました。,3
漫画,HUNTER×HUNTER,キメラアント編,152,メルエムが記憶を取り戻したきっかけは？,コムギとの再会,プフの能力,ユピーの能力,ピトーの能力,1,コムギとの再会によって記憶を取り戻しました。,3
漫画,HUNTER×HUNTER,キメラアント編,153,メルエムがコムギとの軍儀で最初に勝ったのは？,コムギ,メルエム,引き分け,中断,2,メルエムが初めてコムギに勝ちました。,2
漫画,HUNTER×HUNTER,キメラアント編,154,キメラアント編で、ゴンがピトーに対して抱いた感情は？,怒り,悲しみ,憎しみ,恐怖,1,ゴンはピトーに対して激しい怒りを抱きました。,2
漫画,HUNTER×HUNTER,キメラアント編,155,ゴンがピトーを倒すために犠牲にしたものは？,念能力,命,友達,家族,1,ゴンは自身の念能力と命を犠牲にしました。,2
漫画,HUNTER×HUNTER,キメラアント編,156,カイトがキメラアントの女王に食べられた後、どうなった？,死亡した,別のキメラアントとして転生した,人間の姿に戻った,記憶を失った,2,別のキメラアントとして転生しました。,3
漫画,HUNTER×HUNTER,キメラアント編,157,キメラアント編で、ゼノ=ゾルディックがネテロに協力したのはなぜ？,ネテロの依頼,高額な報酬,キメラアントへの興味,世界の危機を感じたから,1,ゼノはネテロの依頼を受けて協力しました。,2
漫画,HUNTER×HUNTER,キメラアント編,158,キメラアント編で、ノヴがピトーと遭遇した時の行動は？,逃走,戦闘,隠れる,仲間を呼ぶ,1,ノヴはピトーの恐ろしさに戦意を喪失し、逃走しました。,3
漫画,HUNTER×HUNTER,キメラアント編,159,キメラアント編で、プフがメルエムを人間から引き離そうとした理由は？,メルエムの弱体化を防ぐため,コムギを殺すため,メルエムを操るため,人間を排除するため,1,プフはメルエムが人間によって弱体化するのを恐れました。,3
漫画,HUNTER×HUNTER,キメラアント編,160,キメラアント編で、ユピーがキルアの雷掌を受けた時の反応は？,驚く,怒る,何も感じない,怯える,1,ユピーはキルアの雷掌に驚きを見せました。,3
漫画,HUNTER×HUNTER,会長選挙・アルカ編,161,第13代ハンター協会会長選挙で、誰が会長に選ばれた？,パリストン=ヒル,チードル=ヨークシャー,レオリオ=パラディナイト,ジン=フリークス,1,パリストン=ヒルが第13代会長に選ばれました。,1
漫画,HUNTER×HUNTER,会長選挙・アルカ編,162,会長選挙の目的は何だった？,ネテロの後継者を選ぶ,ハンター協会の改革,キメラアントの残党を討伐する,新たな任務を遂行する,1,ネテロの死後、後継者を選ぶために行われました。,1
漫画,HUNTER×HUNTER,会長選挙・アルカ編,163,ゴンを助けるためにキルアが連れ出したのは誰？,アルカ（ナニカ）,ジン,ビスケ,イルミ,1,キルアはアルカ（ナニカ）を連れ出しました。,1
漫画,HUNTER×HUNTER,会長選挙・アルカ編,164,アルカ（ナニカ）の能力を発動させるために必要なことは？,「お願い」をする,「命令」をする,「願い」をする,「感謝」をする,1,アルカ（ナニカ）の能力は「お願い」を3回聞いてもらうことで発動します。,2
漫画,HUNTER×HUNTER,会長選挙・アルカ編,165,アルカ（ナニカ）の能力の制約として、大きな願いを叶えた後に課されるものは？,次の願いが叶えられない,次の願いの難易度が上がる,次の願いでより大きな代償を要求される,次の願いを叶えるまで時間がかかる,3,大きな願いを叶えた後は、より大きな代償を要求されます。,3
漫画,HUNTER×HUNTER,会長選挙・アルカ編,166,イルミがアルカ（ナニカ）を狙った理由は？,アルカの能力を奪うため,アルカを殺すため,アルカを保護するため,アルカを操るため,4,イルミはアルカ（ナニカ）の能力を操り、ゾルディック家の資産を守ろうとしました。,2
漫画,HUNTER×HUNTER,会長選挙・アルカ編,167,ゴンが回復した場所は？,病院,ハンター協会本部,ゾルディック家,くじら島,1,ゴンは病院で回復しました。,2
漫画,HUNTER×HUNTER,会長選挙・アルカ編,168,ゴンが回復後、最初に会った人物は誰？,ジン,キルア,レオリオ,クラピカ,1,ゴンは回復後、ジンと会いました。,2
漫画,HUNTER×HUNTER,会長選挙・アルカ編,169,ジンとゴンが会った場所は？,世界樹の上,ハンター協会本部,病院,くじら
